date,cell,configuration,nav_pre,gamma_risk_spec,gamma_risk_used,gamma_risk_recovered,te_multiplier_first_pass,te_multiplier,information_ratio,information_ratio_without_identity,cos_theta,psi_unit,ledoit_wolf_intensity,forecast_volatility,te_attainment,turnover,trading_cost_priced,status,rung,attempt,relaxed,fell_back,at_lower_bound,largest_weight,effective_assets,term_alpha,term_misalignment,term_trading_cost,adv_participation_binding,adv_participation_multiplier,adv_participation_value,adv_participation_violation,position_box_binding,position_box_multiplier,position_box_value,position_box_violation,turnover_binding,turnover_multiplier,turnover_value,turnover_violation,tracking_error_binding,tracking_error_multiplier,tracking_error_value,tracking_error_violation,stress_volatility,w_commodity,w_dev_ex_us_equity,w_em_equity,w_gold,w_govt_10y,w_govt_2y,w_govt_30y,w_govt_5y,w_hy_credit,w_ig_credit,w_tips_10y,w_us_large_equity,w_us_small_equity,resolve_l1,resolve_status,resolve_te_ratio,resolve_objective_gap,resolve_verdict,band
2012-02-29,4D,eigenfactor_a1.0/time_varying/patient/spread_high,10668908.16,157.5533043,9.418257772,9.291089195,0.4243186716,0.418589374,7.09821396,7.594848961,0.8824961901,0.00479436062,,0.02252638895,1.000000009,0.1994967294,7.4182715e-05,optimal,0,CLARABEL,,False,8,0.3593709,4.034807992,0.006948021653,1.506808066e-05,7.4182715e-05,False,,0.008360973731,0,False,1.155799025e-11,0.3593709,0,False,4.512750015e-12,0.1994967294,0,True,0.418589374,0.02252638895,0,0.002732909617,8.97529595e-10,4.787541399e-10,5.879643131e-10,0.06075388464,0.3593709,1.027004891e-09,0.1879054337,2.201982961e-09,0.1580626086,2.882498712e-09,1.780306486e-08,0.2339071394,7.71664465e-09,,,,,,spread_high
2012-03-30,4D,eigenfactor_a1.0/time_varying/patient/spread_high,10470940.22,179.8816615,9.72483777,9.596540215,0.438130952,0.4323507908,8.104168467,8.143411749,0.7853282729,0.002306458932,,0.02252638906,1.000000014,0.3709110614,0.0001297484151,optimal,0,CLARABEL,,False,8,0.4068333648,3.527339301,0.004935478083,4.129546431e-05,0.0001297484151,False,,0.01020501645,0,False,1.304114423e-11,0.4068333648,0,False,4.750053739e-12,0.3709110614,0,True,0.4323507908,0.02252638906,0,0.004748519072,3.104511585e-09,3.942901257e-10,3.678873316e-10,0.04515261062,0.2611030125,1.24902299e-09,0.2009618505,2.426731458e-09,0.08594888265,1.57745026e-08,2.547850462e-07,0.4068333648,8.16521725e-10,,,,,,spread_high
2012-04-30,4D,eigenfactor_a1.0/time_varying/patient/spread_high,10595129.44,133.8298875,8.793634121,8.312754369,0.3961776412,0.3745126728,6.029408142,6.248131065,0.7484276846,0.003134558599,,0.02252638934,1.000000027,0.3094003129,0.0001474530737,optimal,0,CLARABEL,,False,10,0.5432059365,2.502392894,0.006356805283,9.995308996e-05,0.0001474530737,False,,0.004726023266,0,False,2.248142546e-11,0.5432059365,0,False,6.090299917e-12,0.3094003129,0,True,0.3745126728,0.02252638934,0,0.003812028081,7.955842733e-10,1.024053394e-10,0,6.378839857e-09,0.2387535583,1.871441321e-09,0.2180402532,3.946690108e-09,7.310982709e-09,1.144071399e-08,2.190926327e-07,0.5432059365,1.060008516e-09,,,,,,spread_high
2012-05-31,4D,eigenfactor_a1.0/time_varying/patient/spread_high,10729721.96,127.0563543,5.672253623,5.389685912,0.2555507803,0.2428203201,5.724241658,5.903207239,0.7393071524,0.001386789288,,0.02252638908,1.000000015,0.09293289629,2.327747753e-05,optimal,0,CLARABEL,,False,10,0.5505722527,2.473948539,0.00609757007,0.0001060613221,2.327747753e-05,False,,0.003109533082,0,False,1.031908702e-11,0.5505722527,0,False,2.585780886e-12,0.09293289629,0,True,0.2428203201,0.02252638908,0,0.003554573807,2.089071138e-10,4.978434319e-12,0,7.112078148e-10,0.2180170764,3.956270596e-10,0.2314106214,9.917668975e-10,2.1142594e-09,2.264541971e-09,4.260706668e-08,0.5505722527,3.293043105e-10,,,,,,spread_high
2012-06-29,4D,eigenfactor_a1.0/time_varying/patient/spread_high,10910382.23,67.85120597,9.241371978,8.998103926,0.4163494753,0.4053895739,3.056885284,3.964315716,0.9796821131,0.002387403545,,0.02252638906,1.000000014,0.3448951381,0.0003068720985,optimal,0,CLARABEL,,False,10,0.39094001,2.897499075,0.01108918211,0.0001055652547,0.0003068720985,False,,0.01716337527,0,False,2.148260585e-11,0.39094001,0,False,7.91699547e-12,0.3448951381,0,True,0.4053895739,0.02252638906,0,0.004824608389,5.176542126e-10,4.407433539e-10,3.268953424e-10,7.633264967e-10,0.3629001755,3.005527696e-09,0.2461596824,6.240212303e-09,8.195688194e-09,1.976485692e-08,9.101469049e-08,0.39094001,1.838511041e-09,,,,,,spread_high
2012-07-31,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11208395.23,110.2231306,8.102713615,7.907761073,0.3650497534,0.3562665999,4.965858175,5.617270932,0.9478923778,0.002840090953,,0.02252638885,1.000000005,0.2777187563,0.0001530656599,optimal,0,CLARABEL,,False,9,0.4267162278,3.081527,0.009203823765,0.0001312210932,0.0001530656599,False,,0.01678779494,0,False,5.502617456e-12,0.4267162278,0,False,1.851293243e-12,0.2777187563,0,True,0.3562665999,0.02252638885,0,0.003656541381,1.030921979e-10,1.750328025e-10,9.734135753e-11,2.003982218e-10,0.2207196553,4.892321342e-10,0.301900139,7.694425142e-10,0.05066397121,2.053031249e-09,1.770667493e-09,0.4267162278,1.04167352e-09,,,,,,spread_high
2012-08-31,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11222197.23,119.2737719,9.7872566,9.800547879,0.4409430937,0.4415419027,5.373614704,5.663330728,0.9615439666,0.0006369550462,,0.022526389,1.000000012,0.493491761,0.0001806632692,optimal,0,CLARABEL,,False,9,0.409936495,3.122423724,0.01016508294,5.736767677e-05,0.0001806632692,False,,0.02859935124,0,False,1.377212144e-11,0.409936495,0,False,6.155556578e-12,0.493491761,0,True,0.4415419027,0.022526389,0,0.003228599385,6.421910052e-10,3.613828167e-10,2.292282675e-10,4.012848185e-10,2.493819222e-08,1.319816238e-09,0.3242447563,2.032849839e-09,0.05625545258,0.2095632614,4.099283711e-09,0.409936495,7.541540219e-10,,,,,,spread_high
2012-09-28,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11236621.04,143.6010366,7.336122343,7.328943165,0.3305126875,0.3301892456,6.469625548,6.358602787,0.8420450052,0.001953331561,,0.02252638923,1.000000022,0.2978695671,4.932218149e-05,optimal,0,CLARABEL,,False,9,0.5615519847,2.35592755,0.007060855295,8.564971368e-05,4.932218149e-05,False,,0.008688537239,0,False,1.866836503e-11,0.5615519847,0,False,4.838199742e-12,0.2978695671,0,True,0.3301892456,0.02252638923,0,0.003776677387,1.171248352e-09,2.29772277e-10,0,5.515503032e-10,9.269151164e-09,1.080160841e-09,0.3193989878,1.884151258e-09,0.05647555454,0.06257345144,5.812237116e-09,0.5615519847,1.580444973e-09,,,,,,spread_high
2012-10-26,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11038534.23,191.2986159,7.635758773,7.558329084,0.3440121409,0.3405237183,8.618533975,8.911938462,0.6952474681,0.002329360376,,0.02252638916,1.000000019,0.1624969814,4.618016299e-05,optimal,0,CLARABEL,,False,10,0.6239098604,1.986928007,0.00649928277,6.296819167e-05,4.618016299e-05,False,,0.002643270311,0,False,1.656592431e-11,0.6239098604,0,False,3.394802593e-12,0.1624969814,0,True,0.3405237183,0.02252638916,0,0.002757539905,4.687420516e-10,3.033310855e-10,3.455123723e-11,5.891844539e-09,4.981848269e-09,5.97908434e-10,0.3351914137,1.115339085e-09,1.537247369e-08,0.04089866438,3.12343098e-08,0.6239098604,1.598233131e-09,,,,,,spread_high
2012-11-30,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11101831.9,129.9559668,0.551778742,0.5631505958,0.02485916488,0.02537149848,5.854877253,6.113034377,0.6665634654,0.000127530759,,0.02252638942,1.00000003,1.297993482,0.0005033970728,optimal,0,CLARABEL,,False,10,0.689338421,1.858793948,0.004741907885,1.299825208e-05,0.0005033970728,False,,0.03509253241,0,False,2.5486798e-11,0.689338421,0,False,1.175000709e-11,1.297993482,0,True,0.02537149848,0.02252638942,0,0.00355690562,0,6.420583816e-10,0,1.835945787e-09,6.191741805e-10,0,0.2405964934,0,1.1411687e-08,0.689338421,1.54445721e-09,0.07006506751,2.014216146e-09,,,,,,spread_high
2012-12-31,4D,eigenfactor_a1.0/time_varying/patient/spread_high,10987242.73,159.5246617,1.72442124,1.734715888,0.07768996638,0.07815376887,7.187029085,7.447115476,0.7953734319,0.0001799021314,,0.02252638961,1.000000039,0.9878043267,0.000386595712,optimal,0,CLARABEL,,False,10,0.4208485811,2.771261974,0.004200623469,2.380051365e-06,0.000386595712,False,,0.02474929536,0,False,1.509987648e-11,0.4208485811,0,False,8.644958034e-12,0.9878043267,0,True,0.07815376887,0.02252638961,0,0.001881950757,3.150492089e-10,1.002436895e-08,5.606802996e-10,2.083625358e-09,3.177462578e-09,1.053988574e-10,0.3790875767,5.422281176e-10,4.302992603e-08,0.2000637764,2.075874788e-09,0.4208485811,3.824599201e-09,,,,,,spread_high
2013-01-31,4D,eigenfactor_a1.0/time_varying/patient/spread_high,10918278.53,154.4908969,2.237608286,2.238045979,0.1008104682,0.1008301875,6.960244,7.285650402,0.8612266575,0.0003244241631,,0.02252639045,1.000000076,1.334003188,0.0004550456828,optimal,0,CLARABEL,,False,9,0.4597927583,3.061417725,0.003538844508,1.210878124e-07,0.0004550456828,False,,0.008297521791,0,False,2.741747954e-11,0.4597927583,0,False,2.465650171e-11,1.334003188,0,True,0.1008301875,0.02252639045,0,0.002476436095,0,0.4597927583,4.370205334e-08,1.375030109e-10,6.213832588e-09,3.769133525e-10,0.2584468776,1.383263035e-09,0.2070142963,0.07474596715,4.015988108e-09,1.573484122e-08,2.914910509e-08,,,,,,spread_high
2013-02-28,4D,eigenfactor_a1.0/time_varying/patient/spread_high,10927296.31,159.7792511,5.898123562,5.900089053,0.2657268484,0.2658153992,7.198499044,7.278555845,0.9578217599,0.0002328819132,,0.02252638962,1.000000039,1.03005019,0.0005821715763,optimal,0,CLARABEL,,False,7,0.3246681918,4.822133817,0.004696374627,1.88596177e-07,0.0005821715763,False,,0.004572318659,0,False,1.845452205e-11,0.3246681918,0,False,1.355993512e-11,1.03005019,0,True,0.2658153992,0.02252638962,0,0.002381756085,3.367953749e-10,0.06489772591,1.021211369e-09,5.350619666e-10,1.066640441e-08,2.082740382e-09,0.1360469339,3.621334541e-09,0.2087690674,0.1189137559,8.835328757e-09,0.1467042981,0.3246681918,,,,,,spread_high
2013-03-28,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11177431.9,137.8256192,5.135324078,5.141553312,0.2313606129,0.2316412572,6.209426952,6.723594543,0.947356626,0.001055371002,,0.02252638915,1.000000018,0.5055478898,0.0001460128751,optimal,0,CLARABEL,,False,8,0.3655538052,3.832437837,0.005598333971,3.576074742e-07,0.0001460128751,False,,0.005692959132,0,False,8.762692422e-12,0.3655538052,0,False,3.902766448e-12,0.5055478898,0,True,0.2316412572,0.02252638915,0,0.00165140473,0,1.785751482e-09,2.036517571e-10,0,2.117432807e-08,7.5595923e-10,0.1339209609,1.723242341e-09,0.06120346129,0.1521388274,5.947959465e-09,0.3655538052,0.2871829137,,,,,,spread_high
2013-04-30,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11411893.79,148.1957441,6.504456602,6.520170416,0.2930438359,0.2937517868,6.676629882,7.147704774,0.9493955748,0.00121979006,,0.02252638897,1.00000001,0.7077920581,0.0003188873881,optimal,0,CLARABEL,,False,8,0.613485325,2.35782873,0.007277428015,1.707665572e-05,0.0003188873881,False,,0.01546229683,0,False,9.540441805e-12,0.613485325,0,False,2.946528596e-12,0.7077920581,0,True,0.2937517868,0.02252638897,0,0.004833592426,1.126046736e-11,3.504733861e-10,1.445538622e-11,0,0.1046316331,6.3910737e-10,0.1420833192,1.413915498e-09,1.300535361e-08,0.01138769327,5.55911849e-09,0.613485325,0.1284120085,,,,,,spread_high
2013-05-31,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11372369.9,156.582487,2.42124635,2.411741806,0.109083873,0.1086556669,7.054475941,8.319382019,0.9683959729,0.0004994953626,,0.02252638885,1.000000005,0.4898806715,8.315280756e-05,optimal,0,CLARABEL,,False,11,0.7973487853,1.477470212,0.009120356119,5.510446921e-06,8.315280756e-05,False,,0.01465034259,0,False,1.626600412e-11,0.7973487853,0,False,2.206215477e-12,0.4898806715,0,True,0.1086556669,0.02252638885,0,0.003721420977,0,5.120173934e-09,1.033176977e-10,0,6.893349196e-10,1.498534828e-10,0.2026512057,2.357347542e-10,7.873051244e-10,6.442249659e-10,2.85844371e-10,0.7973487853,1.057985594e-09,,,,,,spread_high
2013-06-28,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11146427.29,68.27157411,11.84689963,11.9438649,0.5337357326,0.5381042875,3.075824036,3.496715732,0.9601423291,0.005727289886,,0.02252638887,1.000000006,0.1253693052,4.105529888e-05,optimal,0,CLARABEL,,False,9,0.776801405,1.583663141,0.01119366314,0.0003791694222,4.105529888e-05,False,,0.006248872903,0,False,1.47290859e-11,0.776801405,0,False,1.945237963e-12,0.1253693052,0,True,0.5381042875,0.02252638887,0,0.007233571399,2.978966956e-11,2.083184813e-10,1.733843752e-11,0,0.04329249762,0.01934968368,0.1605563576,4.312522695e-08,1.028215845e-09,3.169174492e-09,5.09515045e-10,0.776801405,8.083870052e-09,,,,,,spread_high
2013-07-31,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11512676.7,95.96958785,9.392799011,9.48876581,0.4231716837,0.4274952545,4.323696486,4.151279114,0.9784179976,0.001595085115,,0.02252638911,1.000000017,0.6016831573,0.0001187877163,optimal,0,CLARABEL,,False,9,0.5653232771,2.602750103,0.01180266562,4.525323848e-05,0.0001187877163,False,,0.02874281515,0,False,2.778761289e-11,0.5653232771,0,False,8.939947751e-12,0.6016831573,0,True,0.4274952545,0.02252638911,0,0.005256549768,1.867971129e-10,7.627218221e-10,5.366833748e-11,0,7.357697059e-09,0.1721336853,0.1150825329,1.240268237e-08,3.136562219e-09,4.041021155e-09,8.540923679e-10,0.5653232771,0.1474604759,,,,,,spread_high
2013-08-30,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11229517.45,51.99471655,12.33765044,12.15602139,0.5558454199,0.5476625269,2.342506395,2.362366537,0.9646953072,0.007600042942,,0.02252638896,1.00000001,0.5101943039,0.0001292231306,optimal,0,CLARABEL,,False,9,0.4111419361,2.891978078,0.01362054628,0.0002171965588,0.0001292231306,False,,0.03324443742,0,False,1.191557233e-11,0.4111419361,0,False,5.042118018e-12,0.5101943039,0,True,0.5476625269,0.02252638896,0,0.004289879373,1.16306284e-10,4.028805173e-10,1.446622771e-11,0,4.750664335e-09,0.358682283,0.01115767156,1.312409515e-08,1.277776041e-09,3.110824977e-09,8.780461065e-10,0.4111419361,0.2190180857,,,,,,spread_high
2013-09-30,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11542840.42,50.35316822,9.336784123,9.216235145,0.4206480574,0.4152169911,2.268550083,2.721622233,0.9157176417,0.007128782579,,0.02252638937,1.000000028,0.8465625496,0.0002648721878,optimal,0,CLARABEL,,False,11,0.5428987668,1.985385512,0.01114002995,0.0002169248018,0.0002648721878,False,,0.01967200515,0,False,3.588006918e-11,0.5428987668,0,False,1.424157357e-11,0.8465625496,0,True,0.4152169911,0.02252638937,0,0.005204901425,8.006016294e-10,1.694537057e-09,0,4.085044294e-11,6.292876917e-09,0.4571011326,3.68564839e-09,1.429250787e-08,6.551879758e-09,1.216089826e-08,1.549106271e-09,5.351926885e-08,0.5428987668,,,,,,spread_high
2013-10-31,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11665684.47,27.92706946,11.76130767,11.43737909,0.5298795772,0.5152856951,1.258192046,1.297856804,0.9703709588,0.008067299126,,0.0225263889,1.000000007,0.02198215661,2.407560605e-06,optimal,0,CLARABEL,,False,10,0.5363144687,1.999201625,0.01142446511,0.000170968873,2.407560605e-06,False,,0.001511655988,0,False,9.645496017e-12,0.5363144687,0,False,2.282615094e-12,0.02198215661,0,True,0.5152856951,0.0225263889,0,0.003969101239,9.996289225e-11,9.59633132e-10,6.97229945e-11,0,5.799225239e-08,0.4610417279,1.313486855e-09,0.002643733956,1.144257386e-09,4.325902958e-09,8.922279385e-10,2.632273059e-09,0.5363144687,,,,,,spread_high
2013-11-29,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11910562.18,70.37128441,12.05982931,12.0117657,0.5433288063,0.5411634073,3.170421817,3.356461024,0.971960333,0.007306524618,,0.02252638922,1.000000021,1.022776315,0.0003651951949,optimal,0,CLARABEL,,False,8,0.3533436607,3.841240604,0.01033791839,2.677641786e-05,0.0003651951949,False,,0.05999994206,0,False,1.929126141e-11,0.3533436607,0,False,1.310496566e-11,1.022776315,0,True,0.5411634073,0.02252638922,0,0.003996898699,2.1463558e-10,4.024666403e-09,1.720139437e-10,4.774876587e-12,0.1530112147,0.1326815126,9.808013736e-09,0.0594093528,3.902994215e-09,7.098900945e-07,2.531652589e-09,0.3015535285,0.3533436607,,,,,,spread_high
2013-12-31,4D,eigenfactor_a1.0/time_varying/patient/spread_high,12067054.29,41.74244451,13.2688862,13.14619418,0.5978001772,0.592272561,1.880613064,1.950430566,0.9847520916,0.008441278359,,0.02252638941,1.00000003,0.2466389803,7.763602575e-05,optimal,0,CLARABEL,,False,7,0.3340640043,3.87273791,0.01263984003,5.321730089e-05,7.763602575e-05,False,,0.05999989105,0,False,2.930991132e-11,0.3340640043,0,False,1.122083707e-11,0.2466389803,0,True,0.592272561,0.02252638941,0,0.003885104855,3.362892731e-10,2.724445193e-09,1.843016001e-10,0,0.04796366003,0.1307644726,6.125386856e-09,0.1664805588,6.488667822e-09,0.00533483581,2.876040936e-09,0.3153924497,0.3340640043,,,,,,spread_high
2014-01-31,4D,eigenfactor_a1.0/time_varying/patient/spread_high,11879257.37,28.6068595,13.63705237,13.53663524,0.6143870858,0.6098630153,1.288818475,1.209904615,0.9872893706,0.008185417475,,0.02252638934,1.000000027,0.3837159371,0.0001098604141,optimal,0,CLARABEL,,False,8,0.3640971358,3.706973117,0.01327061447,2.708145726e-05,0.0001098604141,False,,0.05241452087,0,False,2.848515863e-11,0.3640971358,0,False,1.135317807e-11,0.3837159371,0,True,0.6098630153,0.02252638934,0,0.003035154397,4.110546327e-10,2.132760006e-09,5.26573502e-11,3.633160174e-12,1.17205456e-08,0.2200397094,3.868698937e-09,0.07842522294,5.40641087e-09,0.05537217,2.760677276e-09,0.3640971358,0.2820657355,,,,,,spread_high
2014-02-28,4D,eigenfactor_a1.0/time_varying/patient/spread_high,12164318.13,24.80271184,8.708618587,8.723540922,0.3923474553,0.3930197479,1.117431057,1.198259498,0.916697713,0.006039138405,,0.02252638926,1.000000023,1.10123733,0.0002776198795,optimal,0,CLARABEL,,False,10,0.4576273429,2.451703139,0.009453470485,4.223125466e-05,0.0002776198795,False,,0.04186442915,0,False,1.993422575e-11,0.4576273429,0,False,1.215419296e-11,1.10123733,0,True,0.3930197479,0.02252638926,0,0.002807461773,1.834422212e-10,1.368394068e-09,0,0,1.520438725e-08,4.301408696e-08,8.052382118e-08,6.216657422e-07,1.113569829e-08,0.4314565092,2.183830582e-09,0.1109153726,0.4576273429,,,,,,spread_high
2014-03-31,4D,eigenfactor_a1.0/time_varying/patient/spread_high,12124701.18,87.22204549,10.25755099,10.27421424,0.4621311621,0.462881888,3.929595406,3.90788348,0.9244494301,0.00688599029,,0.02252638928,1.000000024,0.155513343,3.031751397e-05,optimal,0,CLARABEL,,False,9,0.4366579836,2.8045906,0.00959481689,1.37746441e-05,3.031751397e-05,False,,0.003642988332,0,False,2.170747257e-11,0.4366579836,0,False,6.784169503e-12,0.155513343,0,True,0.462881888,0.02252638928,0,0.003105396604,4.338577433e-10,1.349257812e-09,0,2.161829457e-10,7.232673079e-09,4.812338831e-09,0.03064449673,5.28051693e-09,7.210240789e-09,0.373739833,1.695877649e-09,0.1589576584,0.4366579836,,,,,,spread_high
2014-04-30,4D,eigenfactor_a1.0/time_varying/patient/spread_high,12014683.83,77.87754912,9.533367686,9.620341855,0.4295046929,0.4334231208,3.508599891,3.456542759,0.9760036631,0.002357975872,,0.0225263895,1.000000034,1.573059409,0.000378586447,optimal,0,CLARABEL,,False,10,0.7988243593,1.489386741,0.009422266252,2.759813717e-05,0.000378586447,False,,0.02299415802,0,False,7.757690057e-11,0.7988243593,0,False,3.657623315e-11,1.573059409,0,True,0.4334231208,0.0225263895,0,0.002103900498,6.244215927e-10,1.927125253e-09,6.783421001e-12,8.48530307e-11,6.157500642e-09,6.589915951e-09,0.1813997301,4.465601635e-09,7.433566658e-09,0.01977535907,1.594991109e-09,0.7988243593,5.226809954e-07,,,,,,spread_high
2014-05-30,4D,eigenfactor_a1.0/time_varying/patient/spread_high,12331048.57,93.94116412,6.222779998,6.083014344,0.2803535225,0.2740566916,4.232310363,4.120148711,0.9265318478,0.001286487645,,0.02252638922,1.000000022,0.0723202725,7.135568565e-06,optimal,0,CLARABEL,,False,11,0.8323676863,1.387084611,0.00944027638,0.0001111375141,7.135568565e-06,False,,0.001376032058,0,False,4.81282633e-11,0.8323676863,0,False,4.207238736e-12,0.0723202725,0,True,0.2740566916,0.02252638922,0,0.002063298152,2.328184864e-10,2.267129277e-09,0,0,9.872664723e-10,7.977278305e-10,0.1676323031,7.098337234e-10,1.606337279e-09,2.442432306e-09,4.370521445e-10,0.8323676863,1.173122451e-09,,,,,,spread_high
2014-06-30,4D,eigenfactor_a1.0/time_varying/patient/spread_high,12545790.9,129.7857713,4.380556434,4.298446017,0.1973562342,0.1936569319,5.847209473,5.905430325,0.9165946521,0.0008724608715,,0.02252638885,1.000000005,0.06737589368,1.474860781e-05,optimal,0,CLARABEL,,False,11,0.8686866848,1.295572168,0.01049537212,7.212081284e-05,1.474860781e-05,False,,0.0005580589868,0,False,1.804124875e-11,0.8686866848,0,False,1.232534545e-12,0.06737589368,0,True,0.1936569319,0.02252638885,0,0.002255641023,2.833815089e-11,7.532946541e-10,6.881806155e-11,0,2.06222402e-10,1.009209463e-10,0.1313133129,1.171852454e-10,2.618735176e-10,3.099345621e-10,1.109474626e-10,0.8686866848,2.57049647e-10,,,,,,spread_high
2014-07-31,4D,eigenfactor_a1.0/time_varying/patient/spread_high,12424259.23,157.9945998,6.464944974,6.32160221,0.2912637273,0.2848057377,7.118095549,6.903933085,0.9492396437,0.001252488814,,0.0225263894,1.00000003,0.02463052651,2.0638558e-06,optimal,0,CLARABEL,,False,11,0.8777045778,1.27336385,0.01019887982,0.0001432142163,2.0638558e-06,False,,0.0002007347695,0,False,8.657520467e-11,0.8777045778,0,False,5.37880026e-12,0.02463052651,0,True,0.2848057377,0.0225263894,0,0.00265137627,1.565791679e-10,2.196699139e-09,3.116521978e-10,0,9.680324347e-10,5.420893905e-10,0.1222954107,5.71535815e-10,1.017258813e-09,1.421062332e-09,5.221006672e-10,0.8777045778,3.871489417e-09,,,,,,spread_high
2014-08-29,4D,eigenfactor_a1.0/time_varying/patient/spread_high,12972327.34,86.17861297,2.768995725,2.659868691,0.1247509482,0.1198344722,3.882585873,3.980931925,0.9326528893,0.0003123682389,,0.02252638958,1.000000037,0.002612658892,1.585588224e-07,optimal,0,CLARABEL,,False,11,0.8751016775,1.279750135,0.009023621301,8.082923034e-05,1.585588224e-07,False,,2.199560496e-05,0,False,9.434555843e-11,0.8751016775,0,False,5.916048635e-12,0.002612658892,0,True,0.1198344722,0.02252638958,0,0.001722617393,0,1.720359051e-09,1.209850881e-09,0,7.021279996e-10,3.167647469e-10,0.1248983155,2.868832601e-10,5.063917473e-10,1.145797516e-09,3.397232439e-10,0.8751016775,7.144040364e-10,,,,,,spread_high
2014-09-30,4D,eigenfactor_a1.0/time_varying/patient/spread_high,12769078.83,146.7378291,1.003811193e-07,9.602770446e-08,4.522448231e-09,4.3263148e-09,6.610946761,6.82632269,0.9505411949,1.033065684e-11,,0.02107556487,0.935594476,0.01559274099,1.183386749e-06,optimal,0,CLARABEL,,False,11,0.868972801,1.294864036,0.01066822393,2.387049303e-12,1.183386749e-06,False,,0.000129117814,0,False,3.951372806e-11,0.868972801,0,False,2.610792116e-12,0.01559274099,0,False,4.3263148e-09,0.02107556487,0,0.002669802082,0,2.05087656e-10,5.679154273e-10,0,5.112524199e-11,0,0.1310271973,0,5.53679406e-11,8.378092764e-11,0,0.868972801,6.879435286e-10,,,,,,spread_high
2014-10-31,4D,eigenfactor_a1.0/time_varying/patient/spread_high,13291239.28,30.71711857,2.89454418,3.041435752,0.1304072548,0.1370251281,1.383891508,1.936598849,0.958020325,0.0002897243885,,0.02252638884,1.000000004,0.5404656989,0.0001728079551,optimal,0,CLARABEL,,False,11,0.5985331469,1.925233328,0.01175589566,5.050863096e-05,0.0001728079551,False,,0.004539155789,0,False,5.218425342e-12,0.5985331469,0,False,1.437590195e-12,0.5404656989,0,True,0.1370251281,0.02252638884,0,0.003642930611,0,6.429878052e-11,3.997282674e-11,0,1.966146783e-10,1.15601185e-10,0.4014668521,1.164079648e-10,1.59067623e-10,1.991231916e-10,4.648760387e-11,0.5985331469,1.074383179e-10,,,,,,spread_high
2014-11-28,4D,eigenfactor_a1.0/time_varying/patient/spread_high,13810689.01,42.65947574,1.051715893,1.085895141,0.04738272211,0.04892259214,1.921927867,3.258624246,0.950953334,0.0002024949961,,0.02252638884,1.000000004,0.02440164352,1.063480685e-05,optimal,0,CLARABEL,,False,11,0.5789817513,1.951310005,0.01159017837,1.539922162e-05,1.063480685e-05,False,,0.0002152049632,0,False,9.049405609e-12,0.5789817513,0,False,1.943027763e-12,0.02440164352,0,True,0.04892259214,0.02252638884,0,0.003591875341,0,6.40803275e-11,8.200623078e-11,0,2.98761698e-10,1.204994084e-10,0.4210182469,1.583775779e-10,2.001976841e-10,2.331134118e-10,6.690235338e-11,0.5789817513,5.437459453e-10,,,,,,spread_high
2014-12-31,4D,eigenfactor_a1.0/time_varying/patient/spread_high,14008938.26,44.09847588,3.710065732,4.070264868,0.1671487658,0.1833767373,1.986758821,4.117726735,0.9584970217,0.0009331045797,,0.02252638891,1.000000008,0.07373918361,9.657741788e-06,optimal,0,CLARABEL,,False,11,0.6043614515,1.916506905,0.01468477256,0.0001571055982,9.657741788e-06,False,,0.000649860268,0,False,1.411393326e-11,0.6043614515,0,False,2.917833244e-12,0.07373918361,0,True,0.1833767373,0.02252638891,0,0.003343036575,0,2.416267282e-10,9.91479071e-11,3.037128828e-11,5.095806621e-10,2.847446192e-10,0.3956385457,3.314607337e-10,2.042830304e-10,3.964257848e-10,1.821764018e-10,0.6043614515,4.719057262e-10,,,,,,spread_high
2015-01-30,4D,eigenfactor_a1.0/time_varying/patient/spread_high,14763142.36,39.11398893,18.12699095,17.12785729,0.8166712894,0.7716575432,1.762193839,4.192695933,0.960756851,0.008723610131,,0.02252638891,1.000000008,0.2091467577,0.0001286287888,optimal,0,CLARABEL,,False,10,0.6383667509,1.912392031,0.01682684084,0.0004395346368,0.0001286287888,False,,0.005184840904,0,False,2.067867181e-11,0.6383667509,0,False,4.204539204e-12,0.2091467577,0,True,0.7716575432,0.02252638891,0,0.002071832688,1.092974197e-11,4.743019915e-10,1.777697152e-10,2.177031143e-10,5.716401188e-09,0.02269651642,0.3389367149,5.602778649e-09,7.211957305e-10,3.12098102e-09,7.72961124e-10,0.6383667509,1.001466415e-09,,,,,,spread_high
