date,cell,configuration,nav_pre,gamma_risk_spec,gamma_risk_used,gamma_risk_recovered,te_multiplier_first_pass,te_multiplier,information_ratio,information_ratio_without_identity,cos_theta,psi_unit,ledoit_wolf_intensity,forecast_volatility,te_attainment,turnover,trading_cost_priced,status,rung,attempt,relaxed,fell_back,at_lower_bound,largest_weight,effective_assets,term_alpha,term_misalignment,term_trading_cost,position_box_binding,position_box_multiplier,position_box_value,position_box_violation,turnover_binding,turnover_multiplier,turnover_value,turnover_violation,tracking_error_binding,tracking_error_multiplier,tracking_error_value,tracking_error_violation,stress_volatility,w_commodity,w_dev_ex_us_equity,w_em_equity,w_gold,w_govt_10y,w_govt_2y,w_govt_30y,w_govt_5y,w_hy_credit,w_ig_credit,w_tips_10y,w_us_large_equity,w_us_small_equity,resolve_l1,resolve_status,resolve_te_ratio,resolve_objective_gap,resolve_verdict,adv_participation_binding,adv_participation_multiplier,adv_participation_value,adv_participation_violation
2013-10-31,2C,ewma/flat_spread/patient,11377156.34,27.47517891,11.45093374,11.23496205,0.5158963697,0.5061662453,1.237833122,1.273322617,0.9703709588,0.007854407892,,0.02252638947,1.000000032,0.01545016747,4.57745854e-06,optimal,0,CLARABEL,,False,10,0.5195670712,2.025867166,0.01104321092,0.0001552767394,4.57745854e-06,False,4.262370082e-11,0.5195670712,0,False,1.050081122e-11,0.01545016747,0,True,0.5061662453,0.02252638947,0,0.003969101239,5.443318156e-10,5.398538251e-09,3.739194435e-10,6.321074046e-11,1.090242508e-07,0.4728727997,3.791214212e-09,0.00755996587,6.505174523e-09,2.037056143e-08,4.002120338e-09,1.313742598e-08,0.5195670712,,,,,,False,,0.003903184022,0
2013-11-29,2C,ewma/flat_spread/patient,11608838.47,70.12390658,11.31811539,11.20749543,0.5099125342,0.5049287976,3.159276759,3.338620297,0.971960333,0.006857152504,,0.02252638955,1.000000036,1.081562808,0.0003959369339,optimal,0,CLARABEL,,False,8,0.3403978803,3.998906992,0.009742519501,1.791764806e-05,0.0003959369339,False,3.200078302e-11,0.3403978803,0,False,2.344648975e-11,1.081562808,0,True,0.5049287976,0.02252638955,0,0.003996898699,4.537019005e-10,1.149985062e-08,3.765365162e-10,9.837410235e-11,0.1336443601,0.1596831785,6.428698581e-09,0.07414264189,8.853115083e-09,1.718162169e-07,4.110646691e-09,0.3403978803,0.2921317356,,,,,,False,,0.05571262432,0
2013-12-31,2C,ewma/flat_spread/patient,11757225.96,41.27572663,12.85871166,12.80331796,0.5793206749,0.5768250351,1.859586127,1.926053986,0.9847520916,0.008180337281,,0.02252638924,1.000000023,0.1767537059,8.674377345e-05,optimal,0,CLARABEL,,False,8,0.3460448688,3.872368784,0.01229071825,4.059361198e-05,8.674377345e-05,False,2.233794444e-11,0.3460448688,0,False,8.189494521e-12,0.1767537059,0,True,0.5768250351,0.02252638924,0,0.003885104855,2.864255541e-10,2.338426149e-09,1.653945303e-10,0,0.04272104907,0.1574300758,3.055839795e-09,0.1601386935,6.174853636e-09,3.571517096e-07,2.108580007e-09,0.3460448688,0.2936649415,,,,,,False,,0.04736628104,0
2014-01-31,2C,ewma/flat_spread/patient,11570707.51,27.58548028,12.98835603,12.98483592,0.5851615139,0.5850029234,1.242802504,1.159674081,0.9872893706,0.007796048113,,0.02252638888,1.000000006,0.3124188376,0.000104646889,optimal,0,CLARABEL,,False,8,0.4624166227,3.311057153,0.01267438813,2.92636949e-05,0.000104646889,False,7.865633648e-12,0.4624166227,0,False,2.509610159e-12,0.3124188376,0,True,0.5850029234,0.02252638888,0,0.003035154397,1.186138403e-10,5.729320131e-10,1.98345902e-11,1.224668828e-11,2.802250211e-09,0.1676489585,6.366225583e-10,0.1634801425,1.645544095e-09,0.02562043889,6.489753492e-10,0.4624166227,0.1808338309,,,,,,False,,0.006753714985,0
2014-02-28,2C,ewma/flat_spread/patient,11854386.62,24.40567499,8.263884077,8.210613944,0.3723109304,0.369910963,1.099543444,1.173850371,0.916697713,0.005730729761,,0.02252638958,1.000000038,0.8536951745,0.0003340397502,optimal,0,CLARABEL,,False,9,0.3398059756,3.580586254,0.009028368815,5.114418592e-05,0.0003340397502,False,2.656687267e-11,0.3398059756,0,False,1.541718175e-11,0.8536951745,0,True,0.369910963,0.02252638958,0,0.002807461773,3.242743185e-10,2.37370305e-09,0,3.827289202e-11,2.368253373e-08,5.736563429e-08,5.178517122e-08,0.1112802848,2.264105667e-08,0.2941977762,3.589489257e-09,0.2547158016,0.3398059756,,,,,,False,,0.03008002105,0
2014-03-31,2C,ewma/flat_spread/patient,11827729.8,87.15376134,10.47259763,10.4157216,0.4718196108,0.4692571875,3.926519016,3.902934962,0.9244494301,0.007030353122,,0.02252638961,1.000000039,0.2208654801,0.0001005959388,optimal,0,CLARABEL,,False,9,0.3732816287,3.084840102,0.009360896525,2.742367112e-05,0.0001005959388,False,3.189566574e-11,0.3732816287,0,False,1.144070473e-11,0.2208654801,0,True,0.4692571875,0.02252638961,0,0.003105396604,8.462293621e-10,2.41479627e-09,0,4.73328929e-10,2.504979812e-08,1.389927858e-08,0.02425032854,3.424559677e-08,2.770519165e-08,0.3732816287,3.519956321e-09,0.2641202808,0.3383476537,,,,,,False,,0.0568565614,0
2014-04-30,2C,ewma/flat_spread/patient,11769236.14,77.75726712,8.716521064,8.817355349,0.3927034838,0.3972463485,3.503180852,3.450777138,0.9760036631,0.002155937654,,0.02252638948,1.000000033,1.014186079,0.0003993263718,optimal,0,CLARABEL,,False,9,0.6880882275,1.935302088,0.008729469133,3.156058418e-05,0.0003993263718,False,4.696264793e-11,0.6880882275,0,False,1.487076537e-11,1.014186079,0,True,0.3972463485,0.02252638948,0,0.002103900498,6.034001432e-10,2.104770505e-09,2.692360354e-11,8.664895874e-11,5.959667666e-09,5.826863067e-09,0.1116179309,4.153466359e-09,9.052172889e-09,0.1734013264,1.501923105e-09,0.6880882275,0.02689248588,,,,,,False,,0.01284856194,0
2014-05-30,2C,ewma/flat_spread/patient,12045626.53,93.69363323,8.496193213,8.386093745,0.3827771022,0.3778168154,4.221158409,4.10648714,0.9265318478,0.00175648948,,0.02252638917,1.000000019,0.361494001,0.0001423428797,optimal,0,CLARABEL,,False,10,0.7882639821,1.516658769,0.008951110679,0.000139614923,0.0001423428797,False,3.571779982e-11,0.7882639821,0,False,4.6763456e-12,0.361494001,0,True,0.3778168154,0.02252638917,0,0.002063298152,4.143211299e-10,2.405084213e-09,2.257144136e-11,2.140140025e-11,2.149194057e-09,2.210172955e-09,0.1940947546,1.659731469e-09,4.382081437e-09,0.01764124822,8.084346938e-10,0.7882639821,1.031237109e-09,,,,,,False,,0.01060697109,0
2014-06-30,2C,ewma/flat_spread/patient,12244310.44,129.5350419,5.171551329,5.0585456,0.2329927512,0.2279015293,5.835913416,5.884425844,0.9165946521,0.001030000697,,0.02252638926,1.000000023,0.09777479661,2.970485446e-05,optimal,0,CLARABEL,,False,11,0.8403339677,1.366765483,0.01023179667,7.971159398e-05,2.970485446e-05,False,6.758301393e-11,0.8403339677,0,False,5.706486543e-12,0.09777479661,0,True,0.2279015293,0.02252638926,0,0.002255641023,1.95069073e-10,4.032164316e-09,3.482664158e-10,0,1.18339698e-09,6.248960944e-10,0.1596660198,7.055468186e-10,1.551146403e-09,2.050666482e-09,6.33226323e-10,0.8403339677,1.127850804e-09,,,,,,False,,0.001340956324,0
2014-07-31,2C,ewma/flat_spread/patient,12135669.38,157.4930116,7.596206498,7.399628188,0.342230201,0.3333738021,7.095497603,6.866938972,0.9492396437,0.001471654238,,0.02252638915,1.000000018,0.01318855042,3.619443778e-06,optimal,0,CLARABEL,,False,11,0.8430511427,1.359863046,0.009739670598,0.000156698407,3.619443778e-06,False,4.250827253e-11,0.8430511427,0,False,3.382581741e-12,0.01318855042,0,True,0.3333738021,0.02252638915,0,0.00265137627,1.94108525e-10,1.697640138e-09,2.455221147e-10,7.381016123e-11,8.811569327e-10,5.715045165e-10,0.1569488482,5.735582064e-10,9.567450159e-10,1.36202901e-09,4.807330079e-10,0.8430511427,2.023361489e-09,,,,,,False,,0.0001050324824,0
2014-08-29,2C,ewma/flat_spread/patient,12687020.72,86.12929824,2.770813345,2.651738451,0.124832837,0.1194681823,3.880364108,3.99142767,0.9326528893,0.0003125732832,,0.02252638931,1.000000025,0.05610260257,1.676679996e-05,optimal,0,CLARABEL,,False,11,0.866288903,1.301515413,0.008973854573,7.89767781e-05,1.676679996e-05,False,6.033714821e-11,0.866288903,0,False,4.212846338e-12,0.05610260257,0,True,0.1194681823,0.02252638931,0,0.001722617393,0,1.347202296e-09,9.830895289e-10,0,5.057733251e-10,2.433044446e-10,0.1337110917,2.205878106e-10,3.953993552e-10,8.300873575e-10,2.51718026e-10,0.866288903,5.343242067e-10,,,,,,False,,0.0004615883282,0
2014-09-30,2C,ewma/flat_spread/patient,12486521.71,146.7181078,1.488354421e-06,1.221104847e-06,6.705450054e-08,5.501416496e-08,6.610058263,6.837791155,0.9505411949,1.531730158e-10,,0.02238906715,0.9939039681,3.497963842e-06,8.751217216e-10,optimal,0,CLARABEL,,False,11,0.8680558215,1.297134335,0.01066838687,3.530882476e-11,8.751217216e-10,False,3.984265086e-11,0.8680558215,0,False,2.636581633e-12,3.497963842e-06,0,False,5.501416496e-08,0.02238906715,0,0.002669802082,0,1.799796909e-10,5.062847367e-10,0,3.124490632e-11,0,0.131944177,0,3.531695902e-11,6.325119054e-11,0,0.8680558215,6.355382251e-10,,,,,,False,,2.373219769e-09,0
2014-10-31,2C,ewma/flat_spread/patient,12997164.14,30.83073061,3.515009295,3.753880572,0.1583609316,0.1691227461,1.389010046,1.958164539,0.958020325,0.0003518287699,,0.02252638923,1.000000022,0.4732139261,0.0001877515428,optimal,0,CLARABEL,,False,11,0.631240404,1.871089133,0.01161218203,6.879818365e-05,0.0001877515428,False,2.785351904e-11,0.631240404,0,False,6.729327612e-12,0.4732139261,0,True,0.1691227461,0.02252638923,0,0.003642930611,0,3.39397052e-10,2.017215057e-10,0,1.176137899e-09,7.159606082e-10,0.3687595899,7.146964984e-10,9.424987339e-10,1.191693396e-09,2.967786092e-10,0.631240404,5.084472228e-10,,,,,,False,,0.003886408984,0
2014-11-28,2C,ewma/flat_spread/patient,13492161.45,42.97846368,1.294019339,1.339935047,0.05829916532,0.0603677955,1.93629916,3.290837418,0.950953334,0.0002491475526,,0.02252638878,1.000000002,0.0549282489,1.642887506e-05,optimal,0,CLARABEL,,False,11,0.5966490526,1.927963279,0.01154567809,2.010301185e-05,1.642887506e-05,False,3.434225707e-12,0.5966490526,0,False,7.126960513e-13,0.0549282489,0,True,0.0603677955,0.02252638878,0,0.003591875341,0,2.504885665e-11,3.133467461e-11,0,1.127852797e-10,4.746029132e-11,0.4033509467,6.142542964e-11,7.74642591e-11,8.866586468e-11,2.646165561e-11,0.5966490526,2.001213037e-10,,,,,,False,,0.0004754332622,0
2014-12-31,2C,ewma/flat_spread/patient,13674276.41,44.67388451,4.48283997,4.97331568,0.2019643916,0.2240616846,2.012682578,4.151939976,0.9584970217,0.001127462101,,0.02252638893,1.000000009,0.09978775414,3.185482857e-05,optimal,0,CLARABEL,,False,11,0.6351910591,1.863747939,0.01458414935,0.0002030199665,3.185482857e-05,False,1.628343633e-11,0.6351910591,0,False,3.523020366e-12,0.09978775414,0,True,0.2240616846,0.02252638893,0,0.003343036575,0,2.808668756e-10,1.173088339e-10,4.306795586e-11,6.237162474e-10,3.690249865e-10,0.3648089376,4.19187203e-10,2.591793409e-10,4.898795275e-10,2.243819591e-10,0.6351910591,5.138025755e-10,,,,,,False,,0.0008584878822,0
2015-01-30,2C,ewma/flat_spread/patient,14321507.32,39.90491831,17.45206374,16.55350804,0.7862639443,0.7457815141,1.797827405,4.240236225,0.960756851,0.008398801573,,0.0225263891,1.000000016,0.1557173395,5.29974873e-05,optimal,0,CLARABEL,,False,10,0.6183831611,2.016088349,0.01640564038,0.0003932624873,5.29974873e-05,False,4.093730595e-11,0.6183831611,0,False,8.70633311e-12,0.1557173395,0,True,0.7457815141,0.0225263891,0,0.002071832688,2.052811287e-11,1.022888232e-09,4.220727566e-10,4.731977566e-10,1.742220147e-08,0.04798580005,0.3336309908,1.464212049e-08,1.966042551e-09,8.154650818e-09,1.683953993e-09,0.6183831611,2.292400688e-09,,,,,,False,,0.0106340548,0
2015-02-27,2C,ewma/flat_spread/patient,14418995.41,72.92800426,18.47481047,17.19377347,0.8323415249,0.7746272502,3.285609148,7.08999926,0.9852973605,0.01106740032,,0.02252638882,1.000000004,0.2846482572,8.733526432e-05,optimal,0,CLARABEL,,False,10,0.505336158,2.506419987,0.0154926911,0.0002419827919,8.733526432e-05,False,9.000922804e-12,0.505336158,0,False,2.682212968e-12,0.2846482572,0,True,0.7746272502,0.02252638882,0,0.003603749992,1.149106458e-11,4.580407375e-10,2.986195901e-10,3.969517448e-10,2.220700958e-08,0.1442187105,0.3504450942,6.413369318e-09,8.685000942e-10,4.316841663e-09,8.467717166e-10,0.505336158,1.504607425e-09,,,,,,False,,0.02208203447,0
2015-03-31,2C,ewma/flat_spread/patient,14372293.95,62.98062439,14.32317933,12.25855333,0.6452990113,0.5522818755,2.837452056,5.611170973,0.9855711981,0.0074450258,,0.022526389,1.000000012,0.1993640029,6.447580433e-05,optimal,0,CLARABEL,,False,10,0.5981051959,2.200414747,0.01213660531,0.0004670861351,6.447580433e-05,False,2.606713799e-11,0.5981051959,0,False,6.180275808e-12,0.1993640029,0,True,0.5522818755,0.022526389,0,0.00613149676,0,1.067452132e-09,5.03457876e-10,4.53338963e-10,1.01400525e-08,0.1115878256,0.2903069256,7.7795017e-09,2.366321962e-09,6.054554299e-09,2.361295678e-09,0.5981051959,2.222414083e-08,,,,,,False,,0.007628998082,0
2015-04-30,2C,ewma/flat_spread/patient,14176996.96,51.58926904,12.70209532,11.83802267,0.5722646741,0.5333358011,2.324239858,5.492577606,0.9954499324,0.009058341173,,0.02252638882,1.000000004,0.138504912,4.232516322e-05,optimal,0,CLARABEL,,False,9,0.5501551577,2.42935443,0.01128503707,0.0001113652442,4.232516322e-05,False,7.150283029e-12,0.5501551577,0,False,1.746979195e-12,0.138504912,0,True,0.5333358011,0.02252638882,0,0.003364827033,0,3.126137055e-10,1.750305052e-10,1.234720101e-10,5.933701172e-09,0.1018625472,0.3119032151,3.830921692e-09,7.946474603e-10,3.213046397e-09,6.72892209e-10,0.5501551577,0.03607906494,,,,,,False,,0.002525262471,0
2015-05-29,2C,ewma/flat_spread/patient,14060680.4,75.89409018,9.999867982,9.61230832,0.4505218269,0.4330611877,3.419239557,5.916715484,0.9946861717,0.00105432599,,0.02252638902,1.000000013,0.1933807125,5.956215094e-05,optimal,0,CLARABEL,,False,8,0.6556396338,1.998900684,0.007874062104,4.944629593e-05,5.956215094e-05,False,2.481060271e-11,0.6556396338,0,False,4.783935042e-12,0.1933807125,0,True,0.4330611877,0.02252638902,0,0.004141629492,0,1.905758224e-09,1.702652757e-09,6.907835019e-10,0.002872892516,0.07661917194,0.2537916646,3.535709582e-08,3.265965485e-09,5.591182706e-09,3.784306693e-09,0.6556396338,0.01107658482,,,,,,False,,0.005770938087,0
2015-06-30,2C,ewma/flat_spread/patient,13593071.12,26.64763934,6.568449035,6.335390473,0.2959268727,0.2854269372,1.200550165,2.846603026,0.9866055719,0.00309325717,,0.02252638885,1.000000005,0.3516989418,0.0001460995478,optimal,0,CLARABEL,,False,9,0.71011228,1.840929972,0.007651242156,0.0002951422809,0.0001460995478,False,1.060491543e-11,0.71011228,0,False,1.866360384e-12,0.3516989418,0,True,0.2854269372,0.02252638885,0,0.002726238159,0,5.354860715e-10,2.271226083e-10,1.993291402e-10,0.1330768514,1.308119497e-08,0.14526347,4.859484506e-08,1.317778958e-09,2.530197012e-09,1.113176365e-09,0.71011228,0.01154733096,,,,,,False,,0.01646259236,0
2015-07-31,2C,ewma/flat_spread/patient,13979783.74,34.22317468,4.550574351,4.535343001,0.2050160136,0.204329799,1.541849073,0.7683957593,0.9883269343,0.001995910055,,0.022526389,1.000000012,0.6059710277,0.0002603140764,optimal,0,CLARABEL,,False,10,0.5537603485,2.412714849,0.006870541739,8.271703697e-06,0.0002603140764,False,1.26857662e-11,0.5537603485,0,False,4.079684947e-12,0.6059710277,0,True,0.204329799,0.022526389,0,0.002709867293,0,5.546736644e-10,1.856572257e-10,3.361809007e-10,0.2873675202,9.567860815e-09,1.628847568e-09,3.224950539e-07,1.434356192e-09,2.779311828e-09,2.743639529e-09,0.5537603485,0.1588717896,,,,,,False,,0.01617903417,0
2015-08-31,2C,ewma/flat_spread/patient,13362065.36,49.51349707,3.48874219,3.501238794,0.1571775256,0.1577405323,2.230720565,1.14495772,0.9891213492,0.001890450133,,0.02252638903,1.000000013,0.3115355614,0.0001286431857,optimal,0,CLARABEL,,False,10,0.5439425558,2.26498865,0.008324758838,8.732363675e-07,0.0001286431857,False,2.537377542e-11,0.5439425558,0,False,6.864326461e-12,0.3115355614,0,True,0.1577405323,0.02252638903,0,0.00524479544,0,2.24213849e-09,2.303152374e-10,2.619194541e-10,0.3723125093,4.734161263e-09,0.08374489574,1.320887288e-08,1.839668379e-09,3.079749487e-09,2.47950255e-09,0.5439425558,1.106469008e-08,,,,,,False,,0.006952007332,0
2015-09-30,2C,ewma/flat_spread/patient,13280674.39,89.58281071,2.012166053,2.010784255,0.09065366942,0.09059141557,4.035954437,2.180666788,0.974347651,0.001028615335,,0.02252638888,1.000000006,0.8015297903,0.0004157821117,optimal,0,CLARABEL,,False,9,0.7764351641,1.586948267,0.007731222938,4.037116385e-07,0.0004157821117,False,2.339501738e-11,0.7764351641,0,False,4.370796994e-12,0.8015297903,0,True,0.09059141557,0.02252638888,0,0.004592585485,0,6.649657135e-10,5.45005141e-11,2.851975986e-10,0.7764351641,8.772620768e-09,0.06626385793,0.00610392779,1.661621661e-09,1.829492921e-09,1.003313678e-09,0.1511970338,2.094604632e-09,,,,,,False,,0.03625385872,0
2015-10-30,2C,ewma/flat_spread/patient,13356844.64,117.6250373,3.979172191,3.937768532,0.1792727592,0.1774074094,5.299334632,3.190552766,0.9684084687,0.001798039743,,0.02252638926,1.000000023,0.4356531264,0.0001830501839,optimal,0,CLARABEL,,False,10,0.8899108287,1.246973894,0.01085443146,7.484487793e-05,0.0001830501839,False,1.397861256e-10,0.8899108287,0,False,9.879969716e-12,0.4356531264,0,True,0.1774074094,0.02252638926,0,0.003802620556,0,1.404701034e-09,2.824285292e-10,6.74839154e-10,0.8899108287,3.076104776e-08,1.847053448e-09,0.09943103056,1.883841179e-09,6.156288219e-09,2.024987716e-09,0.0106580937,2.030343791e-09,,,,,,False,,0.03695126164,0
2015-11-30,2C,ewma/flat_spread/patient,13288290.2,50.95893359,1.346647467,1.303549726,0.06067020867,0.05872853574,2.295841495,0.9912893967,0.9745067372,0.0006958770553,,0.02252638885,1.000000005,1.231552753,0.0006875942065,optimal,0,CLARABEL,,False,10,0.4425178022,2.708543487,0.008357200095,2.254002329e-05,0.0006875942065,False,1.179306652e-11,0.4425178022,0,False,8.558507772e-12,1.231552753,0,True,0.05872853574,0.02252638885,0,0.003711893003,0,4.756477401e-10,7.087549906e-11,3.097698052e-10,0.3735749487,1.255482679e-09,0.1839072411,2.735217597e-09,6.568473614e-10,1.187067276e-09,6.477912077e-10,0.4425178022,6.604062335e-10,,,,,,False,,0.04525712295,0
2015-12-31,2C,ewma/flat_spread/patient,13155781.48,59.37135913,3.025159173,3.018974868,0.136291823,0.1360132029,2.674844631,0.8850450907,0.9928329225,0.001537048432,,0.022526389,1.000000012,0.07777838103,2.493149734e-05,optimal,0,CLARABEL,,False,10,0.4779625487,2.566424663,0.008544122801,1.241802043e-06,2.493149734e-05,False,1.759234286e-11,0.4779625487,0,False,4.792902948e-12,0.07777838103,0,True,0.1360132029,0.022526389,0,0.004299972363,0,7.674377525e-10,1.050476091e-10,1.910155581e-10,0.3726820263,3.061233377e-09,0.1493554072,5.11171301e-09,8.566230886e-10,3.801005543e-09,1.555820114e-09,0.4779625487,2.378616219e-09,,,,,,False,,0.000449281665,0
2016-01-29,2C,ewma/flat_spread/patient,13065757.66,100.6571852,2.341765554,2.298776293,0.1055030424,0.1035662568,4.534885767,1.972857025,0.9869943692,0.0006302241303,,0.02252638881,1.000000003,0.1273302898,4.56210917e-05,optimal,0,CLARABEL,,False,10,0.4862368943,2.388784439,0.00843720328,1.227990358e-05,4.56210917e-05,False,6.240261301e-12,0.4862368943,0,False,1.713769725e-12,0.1273302898,0,True,0.1035662568,0.02252638881,0,0.004372425339,0,2.923763669e-10,4.728951234e-11,1.407698029e-10,0.4153434965,2.685319678e-09,0.09841959792,5.61618344e-09,2.614356252e-10,1.298033539e-09,5.85321044e-10,0.4862368943,4.241016469e-10,,,,,,False,,0.002081564735,0
2016-02-29,2C,ewma/flat_spread/patient,13233182.6,149.1129184,3.793709002,3.78455953,0.1709171275,0.1705049184,6.717951132,4.073899857,0.9836084353,0.0007158590737,,0.02252638893,1.000000009,1.163054226,0.0006022487901,optimal,0,CLARABEL,,False,11,0.9228212448,1.16610514,0.01264259404,1.097984617e-06,0.0006022487901,False,1.026026729e-10,0.9228212448,0,False,9.679583125e-12,1.163054226,0,True,0.1705049184,0.02252638893,0,0.004435189411,0,5.098341602e-10,1.238796443e-10,6.415740988e-10,0.9228212448,1.332513209e-08,3.163519009e-09,0.07717873021,7.987301992e-10,1.655823067e-09,1.755625862e-09,2.773560211e-09,2.706814057e-10,,,,,,False,,0.03945727321,0
2016-03-31,2C,ewma/flat_spread/patient,13239628.26,61.51269852,3.365047615,3.285997416,0.1516047414,0.1480433104,2.771317918,1.039058329,0.9608622565,0.001633576446,,0.02252638887,1.000000006,0.1544177237,6.559069482e-05,optimal,0,CLARABEL,,False,10,0.9281862705,1.155809377,0.00952530835,1.162168741e-05,6.559069482e-05,False,7.322975373e-11,0.9281862705,0,False,2.891241363e-12,0.1544177237,0,True,0.1480433104,0.02252638887,0,0.004070953076,0,3.10846302e-10,1.949964567e-10,0.05921152497,0.9281862705,1.873119698e-09,2.922709591e-09,7.983531258e-09,9.32478074e-10,9.113347745e-10,1.577858726e-09,0.01260218747,3.491147501e-10,,,,,,False,,0.02678695055,0
2016-04-29,2C,ewma/flat_spread/patient,13264425.15,30.27345465,2.258166689,2.258973367,0.1017366813,0.1017730244,1.363903216,3.547005956,0.9674086619,0.0008101512878,,0.02252638906,1.000000014,0.4368190204,0.0001823728865,optimal,0,CLARABEL,,False,10,0.7689794518,1.616941953,0.006786315583,5.07808565e-07,0.0001823728865,False,5.294512127e-11,0.7689794518,0,False,7.924478678e-12,0.4368190204,0,True,0.1017730244,0.02252638906,0,0.003085949441,0,7.641266164e-10,1.142631232e-09,1.138287612e-08,0.7689794518,2.025870287e-09,0.1007326669,4.165912795e-09,1.335528997e-09,5.357515495e-09,4.537000028e-09,0.1302878493,1.300986581e-09,,,,,,False,,0.0109277055,0
2016-05-31,2C,ewma/flat_spread/patient,13307396.21,70.59469111,3.050409905,2.826156221,0.1374294386,0.1273261873,3.18048691,4.416223196,0.8813213068,0.001528033055,,0.02252638894,1.000000009,0.7409206193,0.0004586489187,optimal,0,CLARABEL,,False,9,0.4104256329,3.120816986,0.005267267533,7.512666188e-05,0.0004586489187,False,5.722901666e-12,0.4104256329,0,False,2.707112017e-12,0.7409206193,0,True,0.1273261873,0.02252638894,0,0.003298893007,0,2.968631715e-10,2.428825181e-10,0.3465001017,0.4104256329,5.861943268e-10,0.08707810102,1.151432423e-09,1.084224791e-09,9.882804528e-09,1.538507173e-09,0.155996149,6.312926836e-10,,,,,,False,,0.02508215406,0
2016-06-30,2C,ewma/flat_spread/patient,14063506.32,55.40905795,3.033117265,2.988225931,0.1366503572,0.1346278779,2.496331958,3.230793271,0.9487377946,0.001336147335,,0.02252638967,1.000000042,0.7754610246,0.0004058633282,optimal,0,CLARABEL,,False,10,0.4132739603,2.811446649,0.004908717145,2.926581725e-05,0.0004058633282,False,1.877001841e-11,0.4132739603,0,False,9.000627961e-12,0.7754610246,0,True,0.1346278779,0.02252638967,0,0.004785892541,7.818341971e-12,3.144843432e-10,0,7.332968194e-09,0.3732682745,2.39843886e-09,0.2134577213,4.171255285e-09,4.285359203e-09,1.888706277e-08,2.261225548e-09,0.4132739603,4.251493686e-09,,,,,,False,,0.00572245143,0
2016-07-29,2C,ewma/flat_spread/patient,14418078.59,111.3243014,6.8911248,6.843823453,0.3104643122,0.3083332551,5.015468981,5.665419989,0.9587393528,0.001758337722,,0.02252638891,1.000000008,0.2174398999,7.870132163e-05,optimal,0,CLARABEL,,False,9,0.3992318891,3.219022172,0.00582847523,2.220276422e-05,7.870132163e-05,False,6.2243864e-12,0.3992318891,0,False,2.09981953e-12,0.2174398999,0,True,0.3083332551,0.02252638891,0,0.003454734928,6.517442577e-10,2.030129579e-10,3.56739885e-10,0.0748267314,0.3992318891,1.455468052e-09,0.2023031589,3.334951522e-09,5.867758877e-09,8.460278737e-08,1.013191644e-09,0.3236381223,7.478046391e-10,,,,,,False,,0.002311499328,0
2016-08-31,2C,ewma/flat_spread/patient,14337239.46,136.2312042,7.741495257,6.977334463,0.3487758631,0.3143482969,6.13759413,8.057078637,0.8534366627,0.002653756584,,0.02252638912,1.000000017,0.7366981367,0.0003803933795,optimal,0,CLARABEL,,False,9,0.4683185495,2.875104663,0.007108886107,0.0001407441004,0.0003803933795,False,1.573664339e-11,0.4683185495,0,False,6.664094998e-12,0.7366981367,0,True,0.3143482969,0.02252638912,0,0.002852304116,8.621168697e-12,5.227877286e-10,1.061847595e-09,0.2758411952,0.02873421378,2.049300378e-09,0.2271060128,3.387097929e-09,3.955148656e-09,8.904176237e-09,1.329458521e-09,0.4683185495,7.410815616e-09,,,,,,False,,0.02589116177,0
2016-09-30,2C,ewma/flat_spread/patient,14275535.18,152.7226291,8.859284598,8.811302607,0.3991353776,0.3969736556,6.880578626,8.287796603,0.8980241743,0.002799728936,,0.02252638906,1.000000015,0.7307804512,0.0003300459093,optimal,0,CLARABEL,,False,8,0.3639827225,3.388448132,0.006197713494,1.321710565e-05,0.0003300459093,False,1.079488049e-11,0.3639827225,0,False,5.422311756e-12,0.7307804512,0,True,0.3969736556,0.02252638906,0,0.005679653009,1.623223757e-10,5.994110204e-10,8.033578846e-10,0.04829872381,7.291756354e-09,2.753999586e-09,0.3078217105,3.241412569e-09,0.2547936151,0.02510317943,1.210145926e-09,0.3639827225,3.25197962e-08,,,,,,False,,0.003577163871,0
2016-10-31,2C,ewma/flat_spread/patient,13736001.71,178.645302,7.046961693,6.999122674,0.317485197,0.3153299164,8.048467039,8.78156166,0.8431111837,0.002032001755,,0.02252638913,1.000000018,0.7560369629,0.0002801597611,optimal,0,CLARABEL,,False,9,0.4402089881,3.00673733,0.005226158593,7.047120977e-06,0.0002801597611,False,1.160653227e-11,0.4402089881,0,False,5.226988676e-12,0.7560369629,0,True,0.3153299164,0.02252638913,0,0.003175877516,4.331416435e-10,8.835464725e-10,2.518805006e-09,3.735022253e-08,3.774350364e-09,1.530408804e-09,0.325946934,2.274308606e-09,0.4402089881,8.711875348e-09,1.466798738e-09,0.06583605767,0.1680079613,,,,,,False,,0.002425514251,0
