date,configuration,nav_pre,gamma_risk,information_ratio,information_ratio_diagonal,information_ratio_without_identity,lowest_volatility_asset,lowest_volatility,alpha_dispersion,cos_theta,psi_unit,psi_mis,forecast_volatility,turnover,trading_cost,status,attempt,rung,relaxed,fell_back,at_lower_bound,largest_weight,effective_assets,family4_has_short,family4_l1_distance,term_alpha,term_risk,term_misalignment,term_trading_cost,adv_participation_binding,adv_participation_multiplier,adv_participation_value,position_box_binding,position_box_multiplier,position_box_value,turnover_binding,turnover_multiplier,turnover_value,w_commodity,w_dev_ex_us_equity,w_em_equity,w_gold,w_govt_10y,w_govt_2y,w_govt_30y,w_govt_5y,w_hy_credit,w_ig_credit,w_tips_10y,w_us_large_equity,w_us_small_equity
2010-08-31,rstr/A_low/spread_high,442946.0663,111.197005,5.009733922,1.800215512,5.310991631,govt_2y,0.003490908069,0.004624542602,0.6188778834,0.06000601557,349.812744,0.007998934044,0.8541184492,0.0002861029303,optimal,CLARABEL,0,,False,8,0.3666964152,3.834015167,True,2.243572037,-0.0003292027766,0.007114711949,0.0007531432911,0.0002861029303,False,2.09415432e-11,0.01852190457,False,2.606856756e-11,0.3666964152,False,1.484404867e-11,0.8541184492,7.10270166e-10,7.861547944e-10,2.501249579e-08,0.03319321751,9.183902352e-09,0.2185386731,4.037063419e-10,0.3666964152,0.1423218742,0.2392497744,2.12082737e-09,1.738162333e-09,5.593932553e-09
2010-09-30,rstr/A_low/spread_high,447363.918,109.4829818,4.932512418,1.785031155,5.631282537,govt_2y,0.003357459231,0.009410250429,0.8730737874,0.06628782265,242.2042905,0.007927503544,0.3849376601,8.950874807e-05,optimal,CLARABEL,0,,False,7,0.3105050751,4.04008385,True,2.049661541,0.00105552843,0.0068804922,0.0007392709358,8.950874807e-05,False,1.34664405e-11,0.007932956662,False,2.106690374e-11,0.3105050751,False,9.143532845e-12,0.3849376601,4.900799442e-10,5.455839721e-10,2.321863575e-09,0.04839438489,0.01541653764,0.3105050751,5.399815751e-10,0.2006593925,0.1178038556,0.3072207468,1.823683961e-09,9.593610795e-10,8.612121735e-10
2010-10-29,rstr/A_low/spread_high,449300.7356,169.3268545,7.628645097,3.220161273,7.938359256,govt_2y,0.003125909133,0.005587178232,0.4971385268,0.06715339376,219.8007714,0.007680497597,0.312879291,7.345709058e-05,optimal,CLARABEL,0,,False,7,0.300178618,4.152593175,True,2.038976766,-0.003040203756,0.009988598487,0.001754686155,7.345709058e-05,False,2.194430238e-11,0.00469387184,False,3.658309596e-11,0.300178618,False,1.558936538e-11,0.312879291,7.020466469e-10,5.209048272e-10,1.070627655e-09,0.03428781043,0.008195155792,0.2772442741,7.377640604e-10,0.300178618,0.1765711531,0.2035229805,2.605193606e-09,1.309777518e-09,1.147269044e-09
2010-11-30,rstr/A_low/spread_high,446065.8727,148.8466496,6.705954984,3.358070608,6.622484838,govt_2y,0.003216265235,0.006896162883,0.7029772815,0.04690270189,149.98263,0.007950967305,0.1823221368,4.086563649e-05,optimal,CLARABEL,0,,False,8,0.3416357937,3.88050011,True,1.76220146,-0.004381799888,0.009409769797,0.003095396399,4.086563649e-05,False,1.142187957e-11,0.001473607203,False,2.281066611e-11,0.3416357937,False,8.454711818e-12,0.1823221368,4.179959532e-10,3.109402215e-10,5.498291505e-10,0.02070636534,5.731702528e-09,0.3416357937,4.287005663e-10,0.2662493123,0.2043340709,0.1670744291,1.965315789e-08,7.816759057e-10,7.069776932e-10
2010-12-30,rstr/A_low/spread_high,444382.0737,115.3693877,5.197711352,2.612465332,5.092102604,govt_2y,0.003437182403,0.006715014238,0.6715662587,0.04265101286,132.5320017,0.007502501819,0.3168634934,6.926203282e-05,optimal,CLARABEL,0,,False,8,0.4755150697,3.201976611,True,1.475665745,-0.004124771882,0.00649385828,0.002493398587,6.926203282e-05,False,1.382608477e-11,0.003658210498,False,3.349507451e-11,0.4755150697,False,1.04487126e-11,0.3168634934,5.154876967e-10,3.607495325e-10,5.678461082e-10,0.04597557015,1.828676174e-08,0.4755150697,9.061066083e-10,0.1779717627,0.2104493279,0.09008822522,2.126992913e-08,1.106826332e-09,1.379535222e-09
2011-01-31,rstr/A_low/spread_high,445484.5137,117.4211047,5.290146903,3.082868234,4.824438522,govt_2y,0.0032662151,0.01031471231,0.9039913803,0.04561608545,180.4202244,0.007426344788,0.0906564324,1.531599949e-05,optimal,CLARABEL,0,,False,8,0.4752572516,3.210588142,True,1.461366775,-0.005083987125,0.006475844017,0.002155281108,1.531599949e-05,False,1.130343663e-11,0.001769672136,False,3.215369775e-11,0.4752572516,False,9.157683054e-12,0.0906564324,5.338145026e-10,3.966952456e-10,6.047768166e-10,0.05251921415,7.732428219e-09,0.4752572516,9.83289004e-10,0.1332222923,0.2312767993,0.1077244246,4.650519616e-09,1.494809436e-09,1.669282966e-09
2011-02-28,rstr/A_low/spread_high,448364.9136,105.4913399,4.752677863,2.561017465,4.140306873,govt_2y,0.00351746477,0.01060998642,0.9734233732,0.008856070645,115.3846238,0.006565097628,0.1497160313,1.852695277e-05,optimal,CLARABEL,0,,False,8,0.5214935559,2.788958998,True,1.429514998,-0.004682175718,0.00454673022,0.00180385533,1.852695277e-05,False,2.41021913e-12,0.0005241531589,False,7.711930601e-12,0.5214935559,False,1.995917092e-12,0.1497160313,3.930505028e-10,1.827209223e-10,1.565297109e-10,0.01510764191,1.50282307e-09,0.5214935559,1.546312436e-10,0.1451016698,0.2447696148,0.07352751072,1.03878877e-09,2.740584962e-09,6.756457463e-10
2011-03-31,rstr/A_low/spread_high,448031.7815,130.7480381,5.890562266,3.100138203,4.963067354,govt_2y,0.003577817813,0.01085061366,0.9499783468,0.02546606743,170.5776398,0.007419013662,0.1820835523,6.773006699e-05,optimal,CLARABEL,0,,False,8,0.4448978263,3.328377413,True,1.618837797,-0.005350976661,0.007196602619,0.00226522336,6.773006699e-05,False,1.714968021e-11,0.0005629798899,False,4.730216627e-11,0.4448978263,False,1.461858423e-11,0.1820835523,1.562537124e-09,6.647120962e-10,6.246689361e-10,0.04348651503,2.303948834e-08,0.4448978263,1.155349399e-09,0.1304668103,0.2646107538,0.1165379962,6.62970051e-08,2.77367238e-09,2.217946828e-09
2011-04-29,rstr/A_low/spread_high,455011.8428,129.2413895,5.82268356,3.026596148,5.077957328,govt_2y,0.003495458406,0.009893369658,0.9499529705,0.01820152083,146.5795585,0.006958848726,0.05614965443,1.193605092e-05,optimal,CLARABEL,0,,False,8,0.4684330421,3.190077751,True,1.62173759,-0.005478038146,0.006258588675,0.001870041394,1.193605092e-05,False,5.358438608e-12,0.0006215280183,False,1.529868056e-11,0.4684330421,False,4.191070063e-12,0.05614965443,4.451812398e-10,1.999734225e-10,2.342850184e-10,0.0440141658,6.20087802e-09,0.4684330421,4.07935977e-10,0.1148017553,0.2551291184,0.117621901,8.206981862e-09,8.315202577e-10,8.121489942e-10
2011-05-31,rstr/A_low/spread_high,457292.0397,164.3452644,7.404210624,3.755865108,6.679144203,govt_2y,0.003316059517,0.009980775208,0.9138350195,0.03794065253,177.6632507,0.007219782499,0.1436460596,2.985701902e-05,optimal,CLARABEL,0,,False,8,0.3963858375,3.701512383,True,1.806779253,-0.006413448192,0.008566539526,0.001837964588,2.985701902e-05,False,9.334234564e-12,0.0004197389274,False,2.273665941e-11,0.3963858375,False,7.415980976e-12,0.1436460596,4.598789318e-10,2.76846057e-10,2.86266576e-10,0.05417922415,4.546170661e-09,0.3963858375,4.713750291e-10,0.1163848158,0.25388211,0.1791679945,9.699232836e-09,1.373131394e-09,9.931648477e-10
2011-06-30,rstr/A_low/spread_high,455332.8547,136.6486396,6.156400753,2.829802303,5.815069151,govt_2y,0.003230646812,0.004880893629,0.6408943772,0.04502538323,246.7246533,0.007733348342,0.3133085196,9.011102137e-05,optimal,CLARABEL,0,,False,8,0.2880844942,4.153272365,True,2.010613699,-0.003777390863,0.008172227696,0.001439716382,9.011102137e-05,False,1.221651497e-11,0.00597327296,False,2.411579613e-11,0.2880844942,False,1.026476539e-11,0.3133085196,7.32164217e-10,4.605403547e-10,5.168198079e-10,0.05435071428,1.594005434e-08,0.2880844942,6.241216307e-10,0.2721630146,0.2496542019,0.1357475484,3.635982259e-09,3.099782675e-09,1.532331718e-09
2011-07-29,rstr/A_low/spread_high,462705.0156,111.0173847,5.00164153,2.150437432,4.709961684,govt_2y,0.003271475482,0.005046341799,0.8065669297,0.03398835297,293.797882,0.007765609755,0.2735734103,5.323347506e-05,optimal,CLARABEL,0,,False,9,0.3703439996,3.365993297,True,2.002347983,-0.0025666028,0.006694869512,0.001575142046,5.323347506e-05,False,5.775494702e-12,0.003632368217,False,1.368211682e-11,0.3703439996,False,5.067032434e-12,0.2735734103,3.874204528e-10,3.423880621e-10,4.051091059e-10,0.0752752692,2.945721457e-09,0.2944978851,3.646693422e-10,0.3703439996,0.2598828111,1.052623298e-08,1.274774598e-08,6.188463613e-09,1.092200349e-09
2011-08-31,rstr/A_low/spread_high,467750.1398,124.5118275,5.609603659,2.247587236,5.479218077,govt_2y,0.003443367393,0.006600273207,0.8522865036,0.05242243082,338.3152986,0.008838313375,0.1030959547,0.0001198124057,optimal,CLARABEL,0,,False,9,0.3833476073,3.257255534,True,1.862029875,-0.002562986645,0.00972633894,0.002737820509,0.0001198124057,False,1.737318897e-11,0.0003321696447,False,4.700664436e-11,0.3833476073,False,1.531191023e-11,0.1030959547,1.375782288e-09,7.62169814e-10,8.849262638e-10,0.07649747559,5.721531963e-09,0.3345602032,8.585797571e-10,0.3833476073,0.2055946058,1.101574429e-08,6.770987499e-08,1.753919678e-08,2.160172058e-09
2011-09-30,rstr/A_low/spread_high,458904.395,120.2536478,5.417760835,2.157781727,5.387285133,govt_2y,0.00337103791,0.01060092538,0.9143202353,0.06960020219,290.4602714,0.008626529764,0.2789429077,0.0002291908075,optimal,CLARABEL,0,,False,7,0.4127152127,3.223609609,True,1.688175978,-0.002404816665,0.008948917606,0.003737805827,0.0002291908075,False,1.811494176e-11,0.001667611917,False,5.174548709e-11,0.4127152127,False,1.820678335e-11,0.2789429077,1.210150232e-09,9.196887121e-10,6.747938629e-10,0.04474470373,0.04026327292,0.4127152127,4.38380573e-09,0.3438612169,0.1314854606,3.69108983e-09,2.740951633e-09,0.02693011756,1.994735805e-09
2011-10-31,rstr/A_low/spread_high,463772.1976,37.14951395,1.673688785,1.02376807,2.407460269,govt_2y,0.003265293124,0.0179953118,0.9830770315,0.02959123221,209.4521468,0.009125237139,0.3916234154,0.0002051908511,optimal,CLARABEL,0,,False,6,0.5377609977,2.757411481,True,1.41466899,0.003031330627,0.003093438275,0.0001338528663,0.0002051908511,False,3.221581603e-12,0.002812619241,False,1.215310941e-11,0.5377609977,False,3.507359847e-12,0.3916234154,5.738621652e-10,5.833207444e-10,2.3147108e-10,0.04135374828,0.03899923436,0.5377609977,0.04061704902,0.2540359784,0.03238742308,3.372011889e-09,1.844629081e-09,0.05484556183,7.090247174e-10
2011-11-30,rstr/A_low/spread_high,464046.018,103.1661543,4.647921793,1.974314406,4.969614205,govt_2y,0.003095996698,0.009426370262,0.8875376445,0.08184966794,333.7965035,0.007977096708,0.2893733244,4.508006555e-05,optimal,CLARABEL,0,,False,6,0.4923353619,3.107320118,True,1.525772769,-0.002442759333,0.00656488248,0.003455940525,4.508006555e-05,False,1.039815925e-11,0.000612905271,False,4.138611145e-11,0.4923353619,False,1.245296427e-11,0.2893733244,6.661969178e-10,5.196566987e-10,3.560394715e-10,0.03324323972,1.418281936e-08,0.4923353619,0.01429272939,0.2339231174,0.02803949326,0.1376582047,4.623436195e-09,0.06050783231,9.799084657e-10
2011-12-30,rstr/A_low/spread_high,466779.6813,102.9264891,4.637124209,2.001050717,5.21269611,govt_2y,0.002941484034,0.01173679705,0.9207430284,0.07767795994,284.9367914,0.007401588486,0.2832006407,3.616637381e-05,optimal,CLARABEL,0,,False,7,0.5453636815,2.604316934,True,1.421134907,-0.002185922726,0.005638674561,0.003260888661,3.616637381e-05,False,1.649561728e-11,0.001293846274,False,7.456862494e-11,0.5453636815,False,1.98605679e-11,0.2832006407,1.317279031e-09,9.470687364e-10,6.631254571e-10,0.02959373943,5.779231888e-08,0.5453636815,0.03281727949,0.2795255961,0.04865646081,2.931621316e-09,2.669119405e-08,0.06404315042,1.949756999e-09
2012-01-31,rstr/A_low/spread_high,471360.5739,96.27829399,4.337604555,1.875813806,4.730614002,govt_2y,0.002753656891,0.01262350441,0.976064981,0.04994175304,509.7128246,0.008623214463,0.3772041761,0.0001475329901,optimal,CLARABEL,0,,False,5,0.3892560712,3.889174613,True,1.693751415,2.343244274e-05,0.00715923735,0.00321415222,0.0001475329901,False,3.26081785e-12,0.0007236623,False,1.200659736e-11,0.3892560712,False,4.531393709e-12,0.3772041761,4.001929939e-10,1.929778351e-10,1.568453702e-10,2.141126018e-09,0.06821680218,0.3892560712,0.02775064857,0.2885897064,0.09021937697,0.04351017473,0.01024814289,0.08220907379,3.596119147e-10
2012-02-29,rstr/A_low/spread_high,472095.979,157.5533043,7.09821396,3.310945495,7.594848961,govt_2y,0.002567030845,0.008966637307,0.8824961901,0.08020245102,346.8957889,0.008523503975,0.2672778029,0.0001249500487,optimal,CLARABEL,0,,False,4,0.317437789,4.832729387,True,1.849044614,-0.002909895221,0.01144626647,0.00645454171,0.0001249500487,False,2.067845853e-11,0.0005158656256,False,7.168760879e-11,0.317437789,False,2.856569933e-11,0.2672778029,1.833115651e-09,8.654295304e-10,7.592758658e-10,9.257820294e-05,0.08189172614,0.317437789,0.004873811494,0.265766261,0.1156403206,0.06997453755,0.07958628215,0.06473668877,1.652218528e-09
2012-03-30,rstr/A_low/spread_high,469272.7527,179.8816615,8.104168467,3.750566528,8.143411749,govt_2y,0.002581262378,0.005697992853,0.7853282729,0.04266288803,263.7364558,0.007555065292,0.3316427506,4.206184711e-05,optimal,CLARABEL,0,,False,6,0.4040309321,4.061535524,True,1.672700643,-0.004925019608,0.01026746744,0.005762131361,4.206184711e-05,False,1.415413992e-11,0.001146080729,False,5.631976882e-11,0.4040309321,False,2.107286022e-11,0.3316427506,1.936486337e-09,6.752195606e-10,5.138489542e-10,1.731662246e-09,0.01444076034,0.4040309321,2.790345259e-09,0.2193474144,0.06603673259,0.1121719885,0.1117749408,0.0721972227,9.111715781e-10
2012-04-30,rstr/A_low/spread_high,472194.2486,133.8298875,6.029408142,2.80946451,6.248131065,govt_2y,0.002458893174,0.004995179286,0.7484276846,0.04770469398,334.3528885,0.007381187425,0.5586877957,9.37823622e-05,optimal,CLARABEL,0,,False,6,0.509732102,2.915779003,True,1.475509099,-0.002733583118,0.00729131027,0.003245367321,9.37823622e-05,False,8.308052854e-12,0.005364518585,False,3.79144517e-11,0.509732102,False,1.312492812e-11,0.5586877957,7.564208777e-10,4.099488014e-10,2.798027378e-10,1.240875224e-09,0.01462092059,0.509732102,1.508388567e-08,1.783507668e-06,0.007067157749,0.2330653227,0.1379853994,0.09752729567,6.211945761e-10
2012-05-31,rstr/A_low/spread_high,471801.7336,127.0563543,5.724241658,2.55690606,5.903207239,govt_2y,0.002364545996,0.004345942284,0.7393071524,0.03106356006,279.019507,0.006744892641,0.2537465582,3.660870657e-05,optimal,CLARABEL,0,,False,7,0.5502061431,2.828412894,True,1.407328726,-0.002168346929,0.005780248006,0.002314269123,3.660870657e-05,False,4.395283271e-12,0.000364688694,False,2.529308009e-11,0.5502061431,False,6.719009062e-12,0.2537465582,5.631619349e-10,3.047995571e-10,1.977927297e-10,6.729955442e-10,0.06556106289,0.5502061431,1.423635221e-09,7.894483388e-08,0.01956689633,0.1081084007,0.1561083084,0.1004491062,3.668672583e-10
2012-06-29,rstr/A_low/spread_high,473529.4962,67.85120597,3.056885284,1.392688852,3.964315716,govt_2y,0.002208346785,0.01112455711,0.9796821131,0.01752858883,270.8720188,0.006911646294,0.06150486617,2.431327891e-05,optimal,CLARABEL,0,,False,7,0.5376035658,2.918575063,True,1.388255086,0.001496777048,0.003241310087,0.0003073239768,2.431327891e-05,False,2.024304969e-12,9.602961486e-05,False,1.128757415e-11,0.5376035658,False,2.730164627e-12,0.06150486617,2.733219095e-10,2.212533888e-10,1.602707364e-10,3.335662763e-10,0.08421868001,0.5376035658,0.0112382434,9.500304218e-09,5.379162483e-07,0.1088234797,0.1539768764,0.1041386059,3.638059564e-10
2012-07-31,rstr/A_low/spread_high,479137.6147,110.2231306,4.965858175,2.377836845,5.617270932,govt_2y,0.002097781313,0.007904226079,0.9478923778,0.03863442927,468.6474172,0.007253682568,0.3567892051,0.0001106156701,optimal,CLARABEL,0,,False,7,0.4674780249,3.495811501,True,1.556851723,-0.0002660478524,0.005799490408,0.001231346908,0.0001106156701,False,5.388975054e-12,0.0004941465154,False,2.522477485e-11,0.4674780249,False,8.181623449e-12,0.3567892051,5.586361209e-10,4.515790471e-10,3.020127883e-10,1.276885442e-09,0.1779505353,0.4674780249,2.54326845e-09,2.086984422e-08,0.05812935243,0.1383560102,0.05857952059,0.0995065299,6.523859265e-10
2012-08-31,rstr/A_low/spread_high,480463.6496,119.2737719,5.373614704,2.453584172,5.663330728,govt_2y,0.002107848138,0.008911800447,0.9615439666,0.007762341787,99.66805172,0.00507118468,0.532260511,5.747767143e-05,optimal,CLARABEL,0,,False,6,0.6775758264,2.012417185,True,1.148083188,-0.001807872309,0.003067353342,0.0007052427194,5.747767143e-05,False,3.917377854e-12,0.000970466858,False,2.946561339e-11,0.6775758264,False,6.508968111e-12,0.532260511,7.638442551e-10,4.933314787e-10,3.26269734e-10,5.490658755e-10,0.01182369314,0.6775758264,0.01249550955,1.198439477e-08,0.05160213617,0.1802941865,0.02446271416,0.0417459194,6.233163532e-10
2012-09-28,rstr/A_low/spread_high,481996.8738,143.6010366,6.469625548,3.038590104,6.358602787,govt_2y,0.002019137767,0.005299128173,0.8420450052,0.03823551789,359.9823237,0.006336282565,0.3028468043,2.655571246e-05,optimal,CLARABEL,0,,False,7,0.5360491162,2.770872771,True,1.410504661,-0.002279685033,0.00576536288,0.001658564385,2.655571246e-05,False,5.457862668e-12,0.0006568700883,False,2.892271326e-11,0.5360491162,False,8.116482271e-12,0.3028468043,1.042412737e-09,5.382359176e-10,2.342297595e-10,6.785611198e-10,0.01237673969,0.5360491162,4.192903775e-09,1.96298375e-08,0.05170576914,0.2392249787,0.09749808231,0.06314528672,8.60415233e-10
2012-10-26,rstr/A_low/spread_high,481957.8979,191.2986159,8.618533975,4.230254773,8.911938462,govt_2y,0.00185181351,0.004758650493,0.6952474681,0.05835745068,383.7115885,0.006787066507,0.2124545382,3.467252498e-05,optimal,CLARABEL,0,,False,8,0.4571641511,3.235038938,True,1.546652215,-0.00287614975,0.008812031434,0.002932540246,3.467252498e-05,False,3.275950607e-12,0.0003686751287,False,1.483940564e-11,0.4571641511,False,4.556332479e-12,0.2124545382,4.246326904e-10,2.595688832e-10,1.429835138e-10,1.251026575e-09,1.196223284e-08,0.4571641511,7.646649633e-10,7.628082066e-09,0.09571594888,0.265651778,0.1349973727,0.04647072627,5.955781288e-10
2012-11-30,rstr/A_low/spread_high,481587.2436,129.9559668,5.854877253,2.843546496,6.113034377,govt_2y,0.001728486192,0.003496523419,0.6665634654,0.03003628416,340.0908352,0.005526045368,0.4147469355,0.0001370552631,optimal,CLARABEL,0,,False,9,0.5808343264,2.167203171,True,1.258808603,-0.0008569849995,0.003968488413,0.0003847527919,0.0001370552631,False,5.957862689e-12,0.0007007544285,False,2.976538616e-11,0.5808343264,False,7.896840406e-12,0.4147469355,9.939670459e-10,9.214127002e-10,5.099006237e-10,1.598513251e-09,2.086212701e-09,0.5808343264,6.624240034e-10,4.96753964e-09,0.04367037314,0.3484495942,1.110473389e-08,0.02704568169,1.668894407e-09
2012-12-31,rstr/A_low/spread_high,481414.9579,159.5246617,7.187029085,3.45460153,7.447115476,govt_2y,0.001643330363,0.003330026501,0.7953734319,0.01664258476,314.2427243,0.005395816641,0.03044401681,4.514560296e-06,optimal,CLARABEL,0,,False,8,0.5658865035,2.248816315,True,1.268872292,-0.002204890649,0.004644534559,0.001526540212,4.514560296e-06,False,2.900426216e-12,8.510260376e-05,False,1.399488741e-11,0.5658865035,False,3.121894133e-12,0.03044401681,5.553987961e-10,5.169962989e-10,2.335748683e-10,6.595502422e-10,3.456481841e-06,0.5658865035,4.275208385e-10,5.537757257e-07,0.04699574453,0.3473647454,2.470910788e-08,0.03974896834,7.819650974e-10
2013-01-31,rstr/A_low/spread_high,480336.7582,154.4908969,6.960244,3.313859036,7.285650402,govt_2y,0.00163145347,0.003587598951,0.8612266575,0.02239917515,518.2932868,0.006076831173,0.4382835214,6.183494859e-05,optimal,CLARABEL,0,,False,7,0.3568215468,3.472509967,True,1.709450436,-0.001795971186,0.005705020854,0.002000503954,6.183494859e-05,False,9.910076975e-12,0.00555351964,False,2.960619636e-11,0.3568215468,False,1.287179226e-11,0.4382835214,4.085808636e-09,0.005504351672,2.254176436e-09,1.141770984e-09,1.080165463e-08,0.3568215468,6.885069364e-10,0.1960202196,0.06487814677,0.3417031427,1.101173935e-08,0.0350725395,2.303034956e-08
2013-02-28,rstr/A_low/spread_high,483370.5447,159.7792511,7.198499044,3.5674031,7.278555845,govt_2y,0.001543101133,0.005690522205,0.9578217599,0.006308734853,181.4817976,0.004147863232,0.499115461,6.1888694e-05,optimal,CLARABEL,0,,False,7,0.5957145823,2.427069268,True,1.222651445,-0.003189854938,0.002748965169,0.001414932067,6.1888694e-05,False,5.606564677e-12,0.002823299554,False,2.757042243e-11,0.5957145823,False,7.855130966e-12,0.499115461,1.235130967e-09,7.251750919e-09,6.880684968e-10,7.297922298e-10,5.332566804e-09,0.5957145823,7.507927362e-10,0.09797597204,0.05423858434,0.2080397768,1.959570122e-08,0.03529447332,0.008736575612
2013-03-28,rstr/A_low/spread_high,484924.7901,137.8256192,6.209426952,3.012158043,6.723594543,govt_2y,0.00144010245,0.005573114999,0.947356626,0.02832482618,684.2876202,0.005633722699,0.364149927,3.312501997e-05,optimal,CLARABEL,0,,False,7,0.411960049,3.089032553,True,1.54146569,-0.0009512465018,0.004374424097,0.0008608970751,3.312501997e-05,False,2.012228295e-12,0.00131051192,False,7.356157713e-12,0.411960049,False,2.681681845e-12,0.364149927,4.441927571e-10,5.367249831e-09,2.549001948e-10,1.890726393e-10,1.57645204e-09,0.411960049,2.232873885e-10,0.09798546753,0.0545706863,0.3723199422,3.103688554e-08,0.0518153447,0.01134847121
2013-04-30,rstr/A_low/spread_high,490392.2752,148.1957441,6.676629882,3.18097474,7.147704774,govt_2y,0.001358928398,0.005903383082,0.9493955748,0.0277913601,621.836262,0.005408234992,0.4359684755,8.328703841e-05,optimal,CLARABEL,0,,False,8,0.3025893103,4.031806431,True,1.764850854,-0.000873836222,0.004334578169,0.001008370786,8.328703841e-05,False,4.941812437e-12,0.004542925038,False,1.398523476e-11,0.3025893103,False,6.252483625e-12,0.4359684755,8.951625681e-10,1.626981903e-09,3.625570148e-10,3.047758582e-10,3.287747082e-08,0.3025893103,6.434198318e-10,0.2591913184,0.09756551809,0.2746001583,9.548248218e-08,0.06605356095,1.830377527e-09
2013-05-31,rstr/A_low/spread_high,483190.4165,156.582487,7.054475941,3.08641021,8.319382019,govt_2y,0.001406059547,0.008289510353,0.9683959729,0.03230246525,581.2723513,0.005572660881,0.1855458624,2.442297165e-05,optimal,CLARABEL,0,,False,7,0.3668905479,3.668792642,True,1.624249629,-0.0002443662041,0.00486259856,0.001153849718,2.442297165e-05,False,1.614236898e-12,0.0004673102765,False,5.948275605e-12,0.3668905479,False,2.080268137e-12,0.1855458624,2.686964616e-10,0.005767716803,1.504044121e-10,9.663802488e-11,3.426461698e-09,0.3668905479,2.274025329e-10,0.2439381712,0.0261379525,0.2620561592,7.018853094e-10,0.09520944713,4.446864995e-10
2013-06-28,rstr/A_low/spread_high,476154.0126,68.27157411,3.075824036,1.541292773,3.496715732,govt_2y,0.001506710823,0.009833118155,0.9601423291,0.0330053523,336.0926238,0.005036620615,0.6763839071,6.828480685e-05,optimal,CLARABEL,0,,False,9,0.6350706052,2.150687252,True,1.030353697,0.0009475342526,0.00173188238,2.898455308e-05,6.828480685e-05,False,7.754727652e-13,0.002006249494,False,5.067970387e-12,0.6350706052,False,1.490236761e-12,0.6763839071,8.604937096e-11,1.952297169e-10,6.539423948e-11,6.066842794e-11,0.01701091448,0.6350706052,2.875212911e-09,0.1944528253,8.115290265e-10,1.774614174e-09,2.335280288e-10,0.1534656481,8.29591653e-10
2013-07-31,rstr/A_low/spread_high,480814.5853,95.96958785,4.323696486,1.950384655,4.151279114,govt_2y,0.001471685979,0.0113702069,0.9784179976,0.01629755528,227.108079,0.002987833078,0.7396640753,0.0001066266002,optimal,CLARABEL,0,,False,9,0.9220006304,1.169534473,True,0.4393620406,0.003709873753,0.0008567345703,0.001630006999,0.0001066266002,False,4.169725708e-12,0.00464726667,False,1.230445012e-10,0.9220006304,False,7.654806821e-12,0.7396640753,4.896635059e-10,7.725787562e-10,4.030363595e-10,2.24283356e-10,2.591467349e-09,0.9220006304,0.003130156293,4.102952127e-09,0.004697713708,4.3197066e-09,2.670407086e-09,1.305096776e-08,0.070171471
2013-08-30,rstr/A_low/spread_high,479116.8508,51.99471655,2.342506395,1.302511659,2.362366537,govt_2y,0.001476879331,0.01280576687,0.9646953072,0.03202895725,216.6010817,0.005386367225,0.1325517224,9.619373251e-06,optimal,CLARABEL,0,,False,10,0.8655857271,1.311511445,True,0.5756743366,0.004070575052,0.00150852021,0.0004093201099,9.619373251e-06,False,2.259523858e-12,0.0004557058507,False,4.224109321e-11,0.8655857271,False,3.180996717e-12,0.1325517224,3.125311969e-10,4.947399239e-10,2.43490053e-10,1.477739697e-10,1.5112095e-09,0.8655857271,1.377494994e-09,2.937254043e-09,1.471442815e-09,1.814885052e-09,8.148745374e-10,0.02134428324,0.1130699786
2013-09-30,rstr/A_low/spread_high,484065.7571,50.35316822,2.268550083,1.134744835,2.721622233,govt_2y,0.001658503956,0.009959525929,0.9157176417,0.03844544156,184.6528394,0.004523546516,0.05966133215,7.073075111e-06,optimal,CLARABEL,0,,False,11,0.8888648483,1.246211928,True,0.5837533933,0.003207553191,0.001030350349,0.0006977354246,7.073075111e-06,False,3.044599166e-12,0.0002294929921,False,7.130860672e-11,0.8888648483,False,4.105586963e-12,0.05966133215,1.076130402e-09,8.655656466e-10,3.730025674e-10,3.016876818e-10,1.988807824e-09,0.8888648483,1.275426389e-09,3.53018067e-09,2.81613738e-09,4.0399621e-09,1.143916599e-09,5.859418722e-09,0.1111351284
2013-10-31,rstr/A_low/spread_high,485600.897,27.92706946,1.258192046,1.071899774,1.297856804,govt_2y,0.001619130367,0.01176274588,0.9703709588,0.01915569505,182.419616,0.009283527637,0.2213804139,1.915977711e-05,optimal,CLARABEL,0,,False,11,0.7764146704,1.531838989,True,0.8226185099,0.004394557181,0.002406863354,3.137794929e-05,1.915977711e-05,False,1.583121883e-12,0.0008477557947,False,1.927796497e-11,0.7764146704,False,2.424609609e-12,0.2213804139,2.606926093e-10,1.158108367e-09,2.223480618e-10,1.601238175e-10,5.693554886e-09,0.7764146704,9.141320343e-10,2.008714765e-08,1.277480575e-09,2.922140454e-09,8.125425353e-10,2.720480587e-09,0.2235852933
